LAT,LON,YEAR,MO,DY,PRECTOT,T2M_RANGE,T2M_MAX,T2M_MIN,T2M,WS10M_MAX,WS10M_MIN,WS10M_RANGE,WS10M
48.85661,2.34211,1982,08,12,    0.05,   12.03,   26.77,   14.74,   20.25,    6.94,    2.81,    4.13,    4.68
48.85661,2.34211,1982,08,13,    0.33,    8.04,   19.83,   11.78,   16.08,    5.27,    1.06,    4.21,    3.20
48.85661,2.34211,1982,08,14,    1.70,    8.31,   22.30,   13.99,   17.97,    5.04,    1.87,    3.17,    3.24
48.85661,2.34211,1982,08,15,    2.59,    8.55,   23.10,   14.55,   18.13,    6.45,    2.17,    4.28,    3.85
48.85661,2.34211,1982,08,16,    0.63,   10.18,   22.73,   12.55,   17.35,    4.63,    1.41,    3.22,    3.25
48.85661,2.34211,1982,08,17,    2.65,    8.97,   22.27,   13.30,   17.40,    6.84,    2.61,    4.23,    4.80
48.85661,2.34211,1982,08,18,    1.25,   12.21,   23.87,   11.67,   18.06,    8.42,    4.14,    4.28,    6.93
48.85661,2.34211,1982,08,19,    2.54,    8.24,   20.29,   12.06,   16.09,    4.73,    2.76,    1.97,    3.67
48.85661,2.34211,1982,08,20,    0.40,    8.71,   18.47,    9.76,   13.78,    6.40,    2.73,    3.67,    4.44
48.85661,2.34211,1982,08,21,    0.26,   10.46,   19.40,    8.94,   13.98,    5.50,    2.04,    3.46,    4.16
48.85661,2.34211,1982,08,22,    0.03,   10.95,   20.63,    9.67,   15.65,    3.19,    0.88,    2.31,    2.14
48.85661,2.34211,1982,08,23,    0.36,    9.49,   20.57,   11.07,   16.15,    4.20,    0.73,    3.47,    2.58
48.85661,2.34211,1982,08,24,    0.29,    9.31,   19.22,    9.91,   14.88,    5.09,    2.50,    2.60,    3.74
48.85661,2.34211,1982,08,25,    2.26,    7.68,   20.36,   12.68,   16.41,    5.47,    2.49,    2.98,    4.30
48.85661,2.34211,1982,08,26,    1.79,    8.57,   20.39,   11.82,   16.51,    5.51,    1.82,    3.70,    3.42
48.85661,2.34211,1982,08,27,    0.27,   10.61,   20.17,    9.56,   14.71,    7.32,    2.09,    5.23,    4.80
48.85661,2.34211,1982,08,28,    0.01,   10.58,   20.66,   10.08,   15.11,    3.00,    1.27,    1.73,    2.20
48.85661,2.34211,1982,08,29,    0.00,   12.26,   21.90,    9.65,   15.90,    3.19,    0.73,    2.45,    1.96
48.85661,2.34211,1982,08,30,    0.52,    9.84,   21.21,   11.37,   15.73,    6.41,    3.27,    3.14,    4.61
48.85661,2.34211,1982,08,31,    5.10,    7.28,   16.64,    9.36,   13.26,    6.81,    2.59,    4.22,    5.08
48.85661,2.34211,1982,09,01,    0.19,   12.38,   19.15,    6.77,   13.78,    3.26,    1.57,    1.68,    2.61
48.85661,2.34211,1982,09,02,    0.81,   11.31,   21.56,   10.25,   15.99,    5.48,    2.22,    3.27,    3.61
48.85661,2.34211,1982,09,03,    0.00,   14.40,   21.88,    7.48,   14.91,    2.90,    1.58,    1.32,    2.18
48.85661,2.34211,1982,09,04,    0.00,   14.66,   23.78,    9.12,   17.02,    3.08,    0.68,    2.40,    1.90
48.85661,2.34211,1982,09,05,    0.25,   11.01,   26.32,   15.32,   20.47,    7.43,    3.00,    4.43,    5.12
48.85661,2.34211,1982,09,06,    0.57,    5.97,   19.49,   13.52,   16.50,    5.52,    1.13,    4.39,    3.00
48.85661,2.34211,1982,09,07,    0.31,    8.53,   20.36,   11.84,   15.94,    4.55,    2.32,    2.23,    3.28
48.85661,2.34211,1982,09,08,    0.15,   10.59,   21.32,   10.73,   16.19,    3.51,    1.74,    1.77,    2.52
48.85661,2.34211,1982,09,09,    0.06,   10.16,   21.70,   11.54,   16.60,    3.11,    1.87,    1.24,    2.37
48.85661,2.34211,1982,09,10,    0.01,   10.95,   24.06,   13.11,   18.93,    3.30,    0.15,    3.14,    1.82
48.85661,2.34211,1982,09,11,    0.01,   11.19,   24.28,   13.09,   18.50,    3.63,    2.00,    1.63,    2.79
48.85661,2.34211,1982,09,12,    0.03,   12.26,   25.20,   12.94,   18.89,    2.75,    0.52,    2.23,    1.84
48.85661,2.34211,1982,09,13,    0.07,   10.25,   22.46,   12.21,   17.24,    2.70,    1.13,    1.57,    1.93
48.85661,2.34211,1982,09,14,    0.03,   12.50,   24.48,   11.97,   18.13,    3.17,    2.05,    1.12,    2.44
48.85661,2.34211,1982,09,15,    0.01,   13.98,   27.43,   13.45,   20.30,    2.84,    0.53,    2.31,    2.18
48.85661,2.34211,1982,09,16,    0.16,   12.81,   27.66,   14.85,   20.90,    2.71,    1.22,    1.49,    2.06
48.85661,2.34211,1982,09,17,    0.84,   12.08,   26.91,   14.83,   20.90,    2.85,    1.07,    1.77,    1.95
48.85661,2.34211,1982,09,18,    0.15,   10.04,   26.16,   16.12,   20.74,    2.63,    0.29,    2.35,    1.24
48.85661,2.34211,1982,09,19,    4.76,    8.80,   23.87,   15.06,   18.68,    4.16,    2.48,    1.69,    3.06
48.85661,2.34211,1982,09,20,    4.35,    7.14,   23.13,   15.99,   18.92,    6.10,    2.61,    3.49,    4.45
48.85661,2.34211,1982,09,21,    9.20,   11.11,   21.65,   10.54,   16.84,   11.32,    3.89,    7.43,    7.41
48.85661,2.34211,1982,09,22,    0.86,    8.59,   16.33,    7.74,   12.29,    4.59,    1.03,    3.56,    2.53
48.85661,2.34211,1982,09,23,    1.54,    7.91,   15.69,    7.78,   12.13,    7.06,    1.58,    5.48,    4.77
48.85661,2.34211,1982,09,24,    2.89,   10.53,   19.40,    8.87,   14.70,    8.13,    2.66,    5.47,    5.43
48.85661,2.34211,1982,09,25,   14.93,    4.54,   17.90,   13.36,   15.18,    6.34,    3.27,    3.07,    4.77
48.85661,2.34211,1982,09,26,    2.93,    7.18,   18.14,   10.95,   14.18,    9.16,    4.32,    4.84,    6.58
48.85661,2.34211,1982,09,27,    1.89,   10.07,   20.00,    9.93,   14.10,    9.71,    3.78,    5.93,    6.40
48.85661,2.34211,1982,09,28,    1.13,   11.34,   19.82,    8.47,   14.33,    5.19,    2.74,    2.45,    3.65
48.85661,2.34211,1982,09,29,   11.18,    9.23,   19.71,   10.49,   15.30,    3.66,    1.37,    2.29,    2.57
48.85661,2.34211,1982,09,30,    3.76,    6.08,   17.05,   10.98,   13.71,    4.02,    1.75,    2.27,    2.97
48.85661,2.34211,1982,10,01,    0.05,    9.64,   18.31,    8.67,   13.27,    3.89,    1.31,    2.58,    2.67
48.85661,2.34211,1982,10,02,    4.72,   10.02,   19.38,    9.36,   14.16,    4.18,    0.11,    4.07,    2.22
48.85661,2.34211,1982,10,03,    1.11,    7.56,   16.25,    8.69,   13.02,    4.13,    0.94,    3.19,    2.23
48.85661,2.34211,1982,10,04,   12.56,    8.84,   14.46,    5.62,   10.09,    7.50,    0.92,    6.58,    4.99
48.85661,2.34211,1982,10,05,    4.66,    4.68,   11.35,    6.67,    8.98,    7.09,    0.42,    6.67,    4.22
48.85661,2.34211,1982,10,06,   16.17,    4.10,   10.08,    5.98,    8.23,    5.14,    1.87,    3.27,    3.67
48.85661,2.34211,1982,10,07,    4.00,    4.34,   12.72,    8.38,   10.82,    7.61,    4.78,    2.83,    6.24
48.85661,2.34211,1982,10,08,    1.48,    6.23,   13.34,    7.11,    9.72,    5.01,    2.99,    2.02,    4.09
48.85661,2.34211,1982,10,09,    1.46,    6.33,   14.29,    7.95,   10.39,    3.99,    2.18,    1.81,    3.07
48.85661,2.34211,1982,10,10,    2.27,    6.87,   15.03,    8.15,   10.61,    5.94,    2.20,    3.73,    4.12
48.85661,2.34211,1982,10,11,   15.72,    7.51,   15.97,    8.46,   11.46,   11.42,    3.97,    7.45,    7.17
48.85661,2.34211,1982,10,12,    4.74,    4.00,   13.03,    9.04,   10.92,    7.72,    4.42,    3.30,    5.66
48.85661,2.34211,1982,10,13,   10.44,    4.28,   14.89,   10.61,   12.16,   11.17,    3.41,    7.76,    7.78
48.85661,2.34211,1982,10,14,    9.78,    5.87,   13.77,    7.90,   11.05,   12.50,    4.40,    8.10,    8.65
48.85661,2.34211,1982,10,15,    0.86,    7.26,   12.85,    5.59,    8.59,    7.15,    2.12,    5.02,    4.67
48.85661,2.34211,1982,10,16,    2.72,    6.62,   11.05,    4.43,    8.29,    8.03,    2.54,    5.49,    5.94
48.85661,2.34211,1982,10,17,    1.31,    5.81,   14.44,    8.63,   11.20,    8.22,    5.51,    2.71,    6.70
48.85661,2.34211,1982,10,18,    2.73,    9.74,   16.25,    6.51,   10.69,    9.24,    2.93,    6.31,    5.46
48.85661,2.34211,1982,10,19,    0.08,    9.08,   15.17,    6.09,    9.36,    4.50,    2.28,    2.22,    3.10
48.85661,2.34211,1982,10,20,    0.00,   11.25,   16.11,    4.86,    9.38,    6.13,    2.44,    3.70,    3.80
48.85661,2.34211,1982,10,21,    0.07,   13.49,   19.15,    5.66,   11.64,    3.96,    2.32,    1.64,    3.15
48.85661,2.34211,1982,10,22,   20.26,    5.60,   15.03,    9.43,   12.18,    6.66,    2.47,    4.19,    4.31
48.85661,2.34211,1982,10,23,    4.74,    4.95,   12.08,    7.13,    9.36,    7.15,    4.63,    2.52,    5.98
48.85661,2.34211,1982,10,24,    0.07,    7.50,   12.75,    5.25,    7.94,    4.22,    1.66,    2.56,    3.03
48.85661,2.34211,1982,10,25,    3.91,    6.01,   11.26,    5.25,    8.04,    5.75,    2.26,    3.49,    4.23
48.85661,2.34211,1982,10,26,    0.75,    9.00,   17.06,    8.06,   12.20,    4.90,    2.60,    2.31,    3.57
48.85661,2.34211,1982,10,27,    0.38,    4.48,   13.97,    9.50,   11.33,    3.52,    1.89,    1.63,    2.74
48.85661,2.34211,1982,10,28,    0.22,    9.48,   16.44,    6.96,   11.02,    3.01,    1.10,    1.91,    2.16
48.85661,2.34211,1982,10,29,    0.09,    7.18,   11.24,    4.05,    6.84,    2.82,    1.65,    1.17,    2.33
48.85661,2.34211,1982,10,30,    0.14,    6.83,   10.84,    4.01,    6.03,    3.44,    1.28,    2.16,    1.99
48.85661,2.34211,1982,10,31,    0.06,    9.85,   15.22,    5.37,    9.17,    4.63,    2.75,    1.88,    3.49
48.85661,2.34211,1982,11,01,    0.10,   11.37,   18.28,    6.91,   11.48,    4.35,    2.29,    2.05,    3.36
48.85661,2.34211,1982,11,02,    0.06,   10.48,   18.00,    7.51,   12.23,    2.97,    0.44,    2.53,    1.92
48.85661,2.34211,1982,11,03,    0.06,    5.76,   13.04,    7.29,    9.39,    2.33,    0.51,    1.82,    1.60
48.85661,2.34211,1982,11,04,    0.35,    5.83,   13.16,    7.33,    9.76,    1.82,    0.45,    1.38,    1.18
48.85661,2.34211,1982,11,05,    0.09,    5.55,   11.15,    5.61,    8.07,    4.99,    1.54,    3.45,    3.26
48.85661,2.34211,1982,11,06,    0.05,    8.28,   13.72,    5.44,    8.62,    9.39,    4.89,    4.50,    6.83
48.85661,2.34211,1982,11,07,   15.03,    5.51,   13.29,    7.78,   10.54,   13.60,    9.01,    4.58,   11.17
48.85661,2.34211,1982,11,08,    2.03,   10.34,   19.42,    9.08,   14.12,   14.55,    5.72,    8.83,    9.41
48.85661,2.34211,1982,11,09,    1.06,    5.98,   13.51,    7.53,    9.67,    7.25,    3.30,    3.95,    5.54
48.85661,2.34211,1982,11,10,    2.22,    4.99,   11.99,    6.99,    9.31,    6.61,    2.58,    4.03,    4.86
48.85661,2.34211,1982,11,11,    0.48,    7.61,   14.10,    6.48,    9.01,    5.00,    1.33,    3.67,    3.18
48.85661,2.34211,1982,11,12,    8.25,    3.26,   10.84,    7.58,    8.99,    8.87,    4.88,    3.99,    6.60
48.85661,2.34211,1982,11,13,    3.26,    3.86,    9.59,    5.73,    7.39,    8.02,    3.75,    4.26,    5.97
48.85661,2.34211,1982,11,14,    9.36,    3.70,    6.57,    2.87,    4.48,    8.98,    5.02,    3.96,    6.91
48.85661,2.34211,1982,11,15,    1.75,    3.90,    6.12,    2.22,    4.24,    7.02,    1.65,    5.37,    4.51
48.85661,2.34211,1982,11,16,    4.93,    5.01,    7.34,    2.33,    4.12,    8.79,    2.03,    6.75,    5.88
48.85661,2.34211,1982,11,17,    4.93,    6.15,    7.41,    1.26,    4.69,    8.12,    3.73,    4.39,    6.24
48.85661,2.34211,1982,11,18,    2.16,    4.04,   11.94,    7.91,   10.28,    8.42,    6.47,    1.95,    7.63
48.85661,2.34211,1982,11,19,    0.31,    5.51,   10.26,    4.75,    6.98,    7.17,    3.94,    3.23,    5.61
48.85661,2.34211,1982,11,20,    0.10,    6.74,    9.98,    3.24,    5.37,    5.84,    2.84,    3.00,    4.21
48.85661,2.34211,1982,11,21,    0.12,    5.43,    7.30,    1.87,    4.44,    7.75,    3.26,    4.49,    5.25
48.85661,2.34211,1982,11,22,    7.00,    2.71,    8.47,    5.76,    6.99,    7.72,    1.74,    5.97,    4.27
48.85661,2.34211,1982,11,23,    1.33,    7.68,   14.15,    6.47,   10.32,    9.83,    3.26,    6.57,    6.87
48.85661,2.34211,1982,11,24,    9.25,    4.18,   11.63,    7.46,    9.07,   11.06,    5.60,    5.46,    7.69
48.85661,2.34211,1982,11,25,    4.72,    2.06,    7.32,    5.26,    6.55,    9.25,    3.20,    6.06,    7.12
48.85661,2.34211,1982,11,26,    4.85,    3.82,    7.80,    3.98,    5.33,    5.49,    2.41,    3.08,    4.00
48.85661,2.34211,1982,11,27,    0.16,    5.23,    6.56,    1.32,    3.92,    3.14,    1.76,    1.38,    2.40
48.85661,2.34211,1982,11,28,    0.16,    5.32,    5.21,   -0.11,    2.22,    2.72,    1.56,    1.16,    2.17
48.85661,2.34211,1982,11,29,    0.61,    5.06,    5.69,    0.62,    2.13,    5.91,    1.76,    4.14,    3.90
48.85661,2.34211,1982,11,30,    0.13,    5.71,    4.93,   -0.77,    1.09,    7.31,    5.06,    2.25,    5.75
48.85661,2.34211,1982,12,01,    0.19,    5.32,    3.37,   -1.94,    0.42,    4.99,    1.87,    3.11,    3.28
48.85661,2.34211,1982,12,02,    0.05,    7.23,    5.17,   -2.06,    1.28,    2.24,    0.47,    1.77,    1.66
48.85661,2.34211,1982,12,03,    0.06,    4.99,    3.97,   -1.02,    0.91,    2.71,    1.44,    1.27,    2.01
48.85661,2.34211,1982,12,04,    0.08,    4.95,    3.14,   -1.80,    0.15,    4.57,    0.91,    3.66,    2.65
48.85661,2.34211,1982,12,05,    8.87,    6.87,    5.82,   -1.05,    2.34,    6.83,    3.45,    3.38,    4.64
48.85661,2.34211,1982,12,06,   11.94,    6.12,    9.44,    3.32,    6.63,    8.24,    2.50,    5.74,    4.53
48.85661,2.34211,1982,12,07,    9.18,    9.60,   12.10,    2.50,    7.49,   10.36,    1.58,    8.78,    5.51
48.85661,2.34211,1982,12,08,    1.40,    4.82,   10.40,    5.58,    7.46,    8.15,    5.39,    2.76,    6.77
48.85661,2.34211,1982,12,09,    7.77,    4.92,   11.24,    6.33,    8.99,   12.55,    7.47,    5.08,    9.52
48.85661,2.34211,1982,12,10,    4.40,    7.88,   11.88,    3.99,    7.83,   14.85,    6.58,    8.27,   10.93
48.85661,2.34211,1982,12,11,    3.13,    2.91,    6.88,    3.96,    5.13,    7.33,    2.55,    4.78,    5.84
48.85661,2.34211,1982,12,12,    5.01,    3.68,    8.02,    4.34,    5.74,    9.88,    3.04,    6.83,    6.38
48.85661,2.34211,1982,12,13,    0.48,    3.96,    4.93,    0.98,    3.64,    5.09,    2.05,    3.05,    3.52
48.85661,2.34211,1982,12,14,    2.48,    3.24,    2.17,   -1.07,    0.37,    8.32,    0.83,    7.49,    3.75
48.85661,2.34211,1982,12,15,    7.33,   10.70,   11.54,    0.84,    7.72,   11.09,    6.12,    4.97,    8.40
48.85661,2.34211,1982,12,16,   11.96,    4.56,   10.51,    5.96,    9.07,   11.08,    4.05,    7.03,    7.67
48.85661,2.34211,1982,12,17,    7.06,    5.07,    5.77,    0.70,    3.82,    5.09,    1.89,    3.19,    3.50
48.85661,2.34211,1982,12,18,    0.66,    6.72,    3.17,   -3.55,    0.36,    5.22,    3.01,    2.21,    4.29
48.85661,2.34211,1982,12,19,    8.54,   13.30,    9.64,   -3.66,    1.09,   12.91,    2.88,   10.03,    8.92
48.85661,2.34211,1982,12,20,    6.93,    6.62,    9.53,    2.90,    6.34,   10.52,    8.28,    2.24,    9.40
48.85661,2.34211,1982,12,21,    0.64,    2.89,    5.68,    2.79,    4.02,    9.69,    4.88,    4.81,    8.18
48.85661,2.34211,1982,12,22,    0.49,    6.35,    4.49,   -1.86,    1.51,    4.89,    1.90,    2.99,    3.57
48.85661,2.34211,1982,12,23,    0.05,    5.64,    2.89,   -2.75,   -1.00,    3.60,    1.06,    2.55,    2.44
48.85661,2.34211,1982,12,24,    1.04,    3.23,    0.97,   -2.26,   -0.37,    6.18,    2.40,    3.78,    4.25
48.85661,2.34211,1982,12,25,    0.64,    5.90,    6.97,    1.07,    4.46,    3.24,    2.19,    1.05,    2.76
48.85661,2.34211,1982,12,26,    0.56,    3.52,    8.43,    4.91,    6.35,    4.42,    2.03,    2.38,    2.96
48.85661,2.34211,1982,12,27,    2.01,    3.62,    8.49,    4.87,    6.42,    7.03,    3.81,    3.22,    5.44
48.85661,2.34211,1982,12,28,    0.15,    7.85,    6.93,   -0.92,    3.20,    4.89,    2.66,    2.23,    3.67
48.85661,2.34211,1982,12,29,    0.05,    5.95,    4.30,   -1.65,    0.33,    2.65,    1.36,    1.29,    2.10
48.85661,2.34211,1982,12,30,    0.03,    6.13,    2.32,   -3.81,   -1.74,    2.75,    2.02,    0.73,    2.42
48.85661,2.34211,1982,12,31,    0.05,    4.47,    0.63,   -3.84,   -2.44,    3.31,    1.50,    1.81,    2.36
48.85661,2.34211,1983,01,01,    0.60,    4.73,    1.25,   -3.48,   -1.03,    6.99,    2.98,    4.01,    5.34
48.85661,2.34211,1983,01,02,    2.25,    2.05,    3.57,    1.52,    2.24,    7.08,    1.54,    5.54,    3.59
48.85661,2.34211,1983,01,03,    1.23,    8.70,   11.34,    2.64,    7.68,   10.09,    5.64,    4.45,    8.35
48.85661,2.34211,1983,01,04,    2.81,    3.17,   11.09,    7.92,    9.14,   13.09,    3.33,    9.75,    8.07
48.85661,2.34211,1983,01,05,    6.60,    3.87,   13.45,    9.58,   11.27,   10.52,    6.12,    4.40,    8.46
48.85661,2.34211,1983,01,06,    3.93,    3.23,    9.37,    6.14,    7.80,    9.14,    4.85,    4.29,    7.60
48.85661,2.34211,1983,01,07,    2.19,    4.80,    7.22,    2.42,    4.53,    6.86,    4.09,    2.76,    5.48
48.85661,2.34211,1983,01,08,    0.98,    7.75,    7.29,   -0.46,    3.52,    7.29,    2.40,    4.89,    4.87
48.85661,2.34211,1983,01,09,    0.70,    6.35,    6.38,    0.03,    3.56,    7.40,    3.86,    3.54,    5.94
48.85661,2.34211,1983,01,10,    0.47,    2.01,    6.35,    4.33,    5.40,    5.69,    2.44,    3.25,    4.26
48.85661,2.34211,1983,01,11,    0.10,    5.34,    6.43,    1.10,    3.30,    5.45,    1.60,    3.85,    3.55
48.85661,2.34211,1983,01,12,    0.10,    5.72,    6.38,    0.66,    2.94,    5.66,    3.56,    2.10,    4.78
48.85661,2.34211,1983,01,13,    4.88,    4.13,    5.10,    0.97,    2.89,    8.73,    4.98,    3.75,    6.40
48.85661,2.34211,1983,01,14,    6.36,    7.98,    6.85,   -1.13,    2.11,   13.43,    4.30,    9.12,    7.75
48.85661,2.34211,1983,01,15,    1.37,    5.93,    9.36,    3.43,    7.02,    9.92,    6.48,    3.44,    8.46
48.85661,2.34211,1983,01,16,    0.37,    4.49,   10.48,    5.99,    7.86,    9.05,    4.85,    4.20,    6.82
48.85661,2.34211,1983,01,17,    0.38,    1.85,    7.34,    5.49,    6.20,    6.90,    5.06,    1.84,    6.03
48.85661,2.34211,1983,01,18,    0.44,    6.39,    7.98,    1.59,    5.24,    7.71,    5.30,    2.40,    6.69
48.85661,2.34211,1983,01,19,    0.03,    7.39,    4.77,   -2.63,    0.99,    8.52,    4.33,    4.19,    6.08
48.85661,2.34211,1983,01,20,    0.06,    7.32,    4.26,   -3.06,   -0.70,    4.22,    2.49,    1.73,    3.48
48.85661,2.34211,1983,01,21,    0.18,    7.15,    5.91,   -1.23,    1.57,    5.23,    1.60,    3.63,    3.58
48.85661,2.34211,1983,01,22,    0.07,    8.68,    5.84,   -2.84,    1.75,    4.02,    0.20,    3.82,    2.24
48.85661,2.34211,1983,01,23,    0.07,    6.08,    3.37,   -2.70,   -1.14,    4.17,    2.62,    1.56,    3.38
48.85661,2.34211,1983,01,24,    0.06,    8.55,    6.53,   -2.02,    1.09,    4.84,    2.96,    1.88,    3.88
48.85661,2.34211,1983,01,25,    0.29,    9.00,   10.25,    1.25,    5.46,    6.39,    4.17,    2.22,    5.11
48.85661,2.34211,1983,01,26,    0.11,    6.36,   11.70,    5.34,    7.81,    5.88,    3.55,    2.33,    5.18
48.85661,2.34211,1983,01,27,    0.40,    6.57,   12.55,    5.98,    8.85,    8.23,    5.44,    2.79,    6.66
48.85661,2.34211,1983,01,28,    1.06,    2.95,   10.13,    7.18,    8.07,    9.54,    5.80,    3.74,    7.36
48.85661,2.34211,1983,01,29,    3.30,    2.86,    9.48,    6.62,    8.18,    9.29,    3.49,    5.79,    5.97
48.85661,2.34211,1983,01,30,    5.75,    6.11,    8.77,    2.66,    6.10,   12.57,    4.74,    7.83,    9.94
48.85661,2.34211,1983,01,31,   11.57,    7.10,    8.56,    1.46,    4.21,   12.24,    5.27,    6.97,    9.31
48.85661,2.34211,1983,02,01,    5.43,    5.97,    9.09,    3.12,    6.70,   15.06,    9.65,    5.41,   12.17
48.85661,2.34211,1983,02,02,    0.82,    5.01,    6.84,    1.83,    3.78,    9.32,    2.80,    6.52,    5.55
48.85661,2.34211,1983,02,03,    0.71,    5.89,    7.12,    1.23,    3.23,    6.82,    1.87,    4.94,    4.58
48.85661,2.34211,1983,02,04,    0.13,    6.19,    4.53,   -1.66,    0.45,    5.76,    1.88,    3.88,    3.63
48.85661,2.34211,1983,02,05,    9.61,    6.61,    6.05,   -0.56,    3.13,    7.83,    5.98,    1.85,    7.24
48.85661,2.34211,1983,02,06,   11.08,    3.63,    5.39,    1.76,    3.26,    8.19,    6.13,    2.06,    7.38
48.85661,2.34211,1983,02,07,    3.38,    4.75,    3.74,   -1.00,    1.28,    5.89,    3.48,    2.41,    4.67
48.85661,2.34211,1983,02,08,    2.30,    5.31,    2.22,   -3.09,   -0.54,    7.44,    4.40,    3.04,    6.08
48.85661,2.34211,1983,02,09,    0.28,    3.65,   -0.36,   -4.00,   -2.30,    5.66,    3.60,    2.06,    4.67
48.85661,2.34211,1983,02,10,    0.42,    5.53,    0.88,   -4.65,   -2.03,    4.98,    2.59,    2.39,    4.01
48.85661,2.34211,1983,02,11,    0.89,    3.41,   -0.09,   -3.50,   -2.07,    7.45,    2.70,    4.75,    5.86
48.85661,2.34211,1983,02,12,    0.24,    4.41,    0.29,   -4.12,   -1.98,    7.10,    4.80,    2.29,    5.93
48.85661,2.34211,1983,02,13,    0.03,    7.22,    0.97,   -6.25,   -2.74,    8.56,    5.13,    3.43,    6.49
